id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNqMzl1a2lBRRAB,,3 months ago,2024-08-11 17:59:01.024975,1.0,manisha desai,0,https://www.google.com/maps/contrib/107829543705084959956/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbl96Rmp3RRAB,Awesome place,3 months ago,2024-08-11 17:59:07.864120,5.0,Harpreet Singh Gosal,54,https://www.google.com/maps/contrib/104683710063582172969/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqbjhqeVZnEAE,,3 months ago,2024-08-11 17:59:07.865120,5.0,Ragavendra Kachakayala,0,https://www.google.com/maps/contrib/114115386888352405857/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNzhYTERREAE,,3 months ago,2024-08-11 17:59:07.865120,5.0,Jigyanshu Shekhar,0,https://www.google.com/maps/contrib/113959150608568280895/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcjl1T1h3EAE,This is a great barbeque nation and the food here is amazing.,3 months ago,2024-08-11 17:59:07.866120,5.0,Mohammad Salman,0,https://www.google.com/maps/contrib/112465961370313492010/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcjdXNkRBEAE,Very nice,3 months ago,2024-08-11 17:59:07.866120,5.0,Katturi Sravani,0,https://www.google.com/maps/contrib/101632713515241608931/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqejlHTGlBRRAB,,3 months ago,2024-08-11 17:59:07.867125,5.0,Prabin Rai,0,https://www.google.com/maps/contrib/101721479845821293869/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqel9LTUJnEAE,,3 months ago,2024-08-11 17:59:07.868122,5.0,Balraj Dhingra,0,https://www.google.com/maps/contrib/118364248254249540513/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqai12VVBREAE,"Very good service be it the food or the staff, everything was up to the mark.",3 months ago,2024-08-11 17:59:07.869124,5.0,Tanishq thakur,0,https://www.google.com/maps/contrib/116801873367668637627/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqai1MMG13RRAB,"It was a terrific experience, I like the vibe and food. The service is also quick.",3 months ago,2024-08-11 17:59:07.869124,5.0,sourav singh,39,https://www.google.com/maps/contrib/111490669967486421560/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqOTRyY3h3RRAB,"It was great experience with barbeque nation,  very good place for food lovers",3 months ago,2024-08-11 17:59:07.870122,5.0,Narendra Singh,2,https://www.google.com/maps/contrib/109378523632123038209/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNTUyWnl3RRAB,We went with 2 NRIs and had very bad experience. However the Captain Vinod came to our rescue and served us. We waited for 30mins to get water refills and cold beverages. Nevertheless we enjoyed what we eat.,3 months ago,2024-08-11 17:59:14.691821,5.0,Ashish Waghmare,43,https://www.google.com/maps/contrib/116466248668662011038/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaDVMREd3EAE,Very nice service and low price,3 months ago,2024-08-11 17:59:14.691821,5.0,sumit kumar,0,https://www.google.com/maps/contrib/109266914736072704906/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqdTVXNkx3EAE,,3 months ago,2024-08-11 17:59:14.692822,5.0,Joseph Savi,0,https://www.google.com/maps/contrib/107001501540050362183/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMi0yTktBEAE,Worst place I’ve ever experienced,3 months ago,2024-08-11 17:59:14.693822,1.0,Salik Makhdoomi,0,https://www.google.com/maps/contrib/107563927924044144853/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqeTVyR0NnEAE,Food is the usual and they have maintained their standards. This place has one of the best biryanis and egg and chicken gravy were very flavourful. Starters like chicken fish and prawns were good as usual. Dessert counter had good variety. Kajun potato one of their signature dishes was very spicy this time. We were a big group of 17 people AC was not working properly and we were sweating a lot and had to go stand by the cooler often Service was ok but a few guests who arrived later were not served a few starters.,3 months ago,2024-08-11 17:59:14.693822,4.0,Tanaz Wadiwalla,31,https://www.google.com/maps/contrib/114075693027356194202/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqczVYZkdREAE,,3 months ago,2024-08-11 17:59:14.694822,4.0,Sandeep Gound,0,https://www.google.com/maps/contrib/110627317609763768738/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqczhYd1lREAE,This is amazing place,3 months ago,2024-08-11 17:59:14.695822,5.0,Mitra Services Biaora,1,https://www.google.com/maps/contrib/100439302778892397148/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcy15Wk1REAE,,3 months ago,2024-08-11 17:59:14.695822,5.0,Deep Kumar,0,https://www.google.com/maps/contrib/104869731078606578407/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMDRXQlNREAE,Beautiful place.. m a hardcore non vegetarian.. n this place just fills my stomach alot. I went with my family and they also praised about it,3 months ago,2024-08-11 17:59:14.696822,5.0,Anand Panikal,0,https://www.google.com/maps/contrib/101438360098795272378/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMF9uTmFREAE,,3 months ago,2024-08-11 17:59:14.696822,5.0,Prerna Daga,0,https://www.google.com/maps/contrib/106649530281846689212/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqMDluUmlBRRAB,Good service,3 months ago,2024-08-11 17:59:21.186168,5.0,TALJEET SINGH,1,https://www.google.com/maps/contrib/100902897430536546785/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqazdyZ1h3EAE,"When it comes to a memorable dining experience, Barbeque Nation truly stands out as a haven for barbecue lovers. My recent visit to Barbeque Nation left me thoroughly impressed and satisfied.",3 months ago,2024-08-11 17:59:21.187173,5.0,Rahul Singh,2,https://www.google.com/maps/contrib/112834815321638183247/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNC1YTG1BRRAB,Best place for party,3 months ago,2024-08-11 17:59:21.187173,5.0,Rahul shukla,1,https://www.google.com/maps/contrib/107195935601407210384/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNDVTb253RRAB,Its a great experience in barbeque nation the food was delicious 😋,3 months ago,2024-08-11 17:59:21.187173,5.0,BADINA SATHWIK,0,https://www.google.com/maps/contrib/102858501927563507700/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqby0tSVZ3EAE,,3 months ago,2024-08-11 17:59:21.188169,5.0,Saanavi Verma 9thA CANADA UNHRC,0,https://www.google.com/maps/contrib/112309071111900274357/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqby12RGxBRRAB,,3 months ago,2024-08-11 17:59:21.188169,5.0,Rajnish Dahiya,0,https://www.google.com/maps/contrib/109525146838943748697/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbzV5S3d3RRAB,"Fantastic food, good ambiance, enjoyed fully.",3 months ago,2024-08-11 17:59:21.189468,5.0,sshaank sshaank,0,https://www.google.com/maps/contrib/101824801526465665705/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqdzZPdjl3RRAB,,3 months ago,2024-08-11 17:59:21.189468,5.0,Ayush Chauhan,0,https://www.google.com/maps/contrib/114833136312516718442/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqclpxWTFBRRAB,"Great Taste, delicious 🍲food. Chicken tikka and Paneer Tikka good to go. It's more for starters to be enjoyed in this palace.",3 months ago,2024-08-11 17:59:21.191523,5.0,Bhushan Singh Sinku,1,https://www.google.com/maps/contrib/106565054453256374544/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcmVDYnVnRRAB,,3 months ago,2024-08-11 17:59:21.191523,5.0,Janvi Mehta,0,https://www.google.com/maps/contrib/100567683585182832441/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqOVo3MExBEAE,,3 months ago,2024-08-11 17:59:28.054783,5.0,Rohit Kumar Singh,0,https://www.google.com/maps/contrib/104463372742156915112/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqOWVMeXRBRRAB,All too good.,3 months ago,2024-08-11 17:59:28.054783,5.0,Satyam Singh,0,https://www.google.com/maps/contrib/114843421324481007108/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqdGNLVkZREAE,One of the best place in Mumbai,3 months ago,2024-08-11 17:59:28.055783,5.0,MARTUNJAY GAUTAM,0,https://www.google.com/maps/contrib/115008985233800053971/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqdGJDUndRRRAB,"It is a very nice place, my heart was happy after eating food here",3 months ago,2024-08-11 17:59:28.055783,5.0,vijay pardeshi,0,https://www.google.com/maps/contrib/116478469136164461216/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqMWFITDVBRRAB,,3 months ago,2024-08-11 17:59:28.056783,5.0,Braja Bir,0,https://www.google.com/maps/contrib/109644218325531266259/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqMWZxTTF3RRAB,,3 months ago,2024-08-11 17:59:28.058584,5.0,Mastan Shaik,0,https://www.google.com/maps/contrib/114955274938598243092/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMVpybk93EAE,,3 months ago,2024-08-11 17:59:28.058584,5.0,Suresh Dubey,2,https://www.google.com/maps/contrib/117303305024812170270/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqMWZ6cnFnRRAB,,3 months ago,2024-08-11 17:59:28.059589,5.0,T– Series Apna Delhi,0,https://www.google.com/maps/contrib/105078879986008494763/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMWRpQU1BEAE,Best place and best ambience one can get. Highly recommended,3 months ago,2024-08-11 17:59:28.060589,5.0,Gopal Agarwal,0,https://www.google.com/maps/contrib/111737743594396103365/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbGVmUHJ3RRAB,M experience with bbq Nation is jst amazing,3 months ago,2024-08-11 17:59:28.060589,5.0,Swarnali Majumdar,1,https://www.google.com/maps/contrib/105298045679880411826/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNWFiZGpnRRAB,Very help full app,3 months ago,2024-08-11 17:59:35.446610,5.0,Shakir Patel,0,https://www.google.com/maps/contrib/104723904476135711335/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqMmRHWVZ3EAE,Good,3 months ago,2024-08-11 17:59:35.447873,5.0,Vikrant Kumar,0,https://www.google.com/maps/contrib/108833580917026428758/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqMmVTZmhBRRAB,Good,3 months ago,2024-08-11 17:59:35.447873,5.0,Basavaraj Thakkannavar,0,https://www.google.com/maps/contrib/115077635583479316350/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbWRfR2lnRRAB,Its very good must try,3 months ago,2024-08-11 17:59:35.447873,5.0,Chaitra Gowda,0,https://www.google.com/maps/contrib/109353097088589249017/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqbVkzWFZnEAE,,3 months ago,2024-08-11 17:59:35.449355,5.0,Hafeez Shaik,0,https://www.google.com/maps/contrib/102459542658094935212/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbWV5eHRnRRAB,In this particular hotel food is so beautifull and godd sevice they had provided for customer's you never seen before,3 months ago,2024-08-11 17:59:35.450753,5.0,Chikkala Laxmi prasad,2,https://www.google.com/maps/contrib/117368266597229180137/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqbWRqa2ZBEAE,,3 months ago,2024-08-11 17:59:35.450753,5.0,Kajol Gupta,59,https://www.google.com/maps/contrib/100886740609165627129/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNmRmWGJBEAE,,3 months ago,2024-08-11 17:59:35.451762,5.0,Hameem Adnan,1,https://www.google.com/maps/contrib/112601497129592963024/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNmZXb3JBRRAB,Excellent facilities,3 months ago,2024-08-11 17:59:35.452793,5.0,Prajwal Borikar,0,https://www.google.com/maps/contrib/116331530410260078049/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNmVuR3pBRRAB,,3 months ago,2024-08-11 17:59:35.452793,5.0,Bhavesh Soni,0,https://www.google.com/maps/contrib/117200019315942843690/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNmFtSWNBEAE,nise,3 months ago,2024-08-11 17:59:42.589913,5.0,Abhilash Holikatti,0,https://www.google.com/maps/contrib/118072478285154487944/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNllHT0RBEAE,,3 months ago,2024-08-11 17:59:42.590913,5.0,Syed Shabaz,0,https://www.google.com/maps/contrib/105377144697820785657/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNmY3UHp3RRAB,,3 months ago,2024-08-11 17:59:42.591913,5.0,Saurav Kumar sah,0,https://www.google.com/maps/contrib/103377503653245365890/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNmJTQTdRRRAB,,3 months ago,2024-08-11 17:59:42.591913,5.0,Sandeep Gowda,0,https://www.google.com/maps/contrib/107240172564282867434/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNlpURVBREAE,Good tasty food and great ambiance.,3 months ago,2024-08-11 17:59:42.591913,5.0,Athul Pr,0,https://www.google.com/maps/contrib/101447475145212778076/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqNmVTU19BRRAB,,3 months ago,2024-08-11 17:59:42.592915,5.0,Muruli C M,0,https://www.google.com/maps/contrib/113905505718356059328/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNmRqOFp3EAE,,3 months ago,2024-08-11 17:59:42.593917,5.0,Prit Rakholiya,0,https://www.google.com/maps/contrib/106393594152847813137/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcWZYaG1BRRAB,Very good restaurant.food are good quality service also good atmosphere.,3 months ago,2024-08-11 17:59:42.595422,5.0,Pavithra Elumalai,0,https://www.google.com/maps/contrib/104861538096585560294/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcWVYVS13RRAB,Wonder full service & nice hotel,3 months ago,2024-08-11 17:59:42.596427,5.0,Soham Kasar,0,https://www.google.com/maps/contrib/109911161364206803427/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcVphY1l3EAE,Nice food👍,3 months ago,2024-08-11 17:59:42.596427,5.0,Mohan lal Kushwaha,0,https://www.google.com/maps/contrib/105571172051891471503/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcVk2TVl3EAE,Fabulous,3 months ago,2024-08-11 17:59:50.204044,5.0,Md Shaizan Ansari,0,https://www.google.com/maps/contrib/106363604061500705272/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcWNxRW53RRAB,,3 months ago,2024-08-11 17:59:50.205172,5.0,Riddhi Nandwana,0,https://www.google.com/maps/contrib/112595937609639680607/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcWFpVUhnEAE,,3 months ago,2024-08-11 17:59:50.205172,5.0,Sonali Narula,0,https://www.google.com/maps/contrib/107904521201292992411/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcWREZmxBRRAB,Very good,3 months ago,2024-08-11 17:59:50.206568,5.0,Kailash Roy,0,https://www.google.com/maps/contrib/115009829085459158969/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeWZYUTd3RRAB,,3 months ago,2024-08-11 17:59:50.206568,4.0,Parul Mhatre,0,https://www.google.com/maps/contrib/103569013724696955241/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqeVpud2FnEAE,Everything was so good there😊👍,3 months ago,2024-08-11 17:59:50.207666,5.0,Anamika,2,https://www.google.com/maps/contrib/113087434275038689417/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqeVlHZGZBEAE,Love it,3 months ago,2024-08-11 17:59:50.208888,5.0,Andluri Mounika,0,https://www.google.com/maps/contrib/111485150424711808161/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqaWR5U3hBRRAB,,3 months ago,2024-08-11 17:59:50.210093,5.0,Sanjay Verma,0,https://www.google.com/maps/contrib/112870365399257595108/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqd1ktc3lnRRAB,,3 months ago,2024-08-11 17:59:50.211104,5.0,Dharam Singh,0,https://www.google.com/maps/contrib/101666127570274435151/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqd2Rqa0dnEAE,,3 months ago,2024-08-11 17:59:50.211104,5.0,Bhanu Shaktawat,0,https://www.google.com/maps/contrib/100871671650077815040/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqZ1lhY3FnRRAB,,3 months ago,2024-08-11 17:59:58.616093,5.0,stark msd,0,https://www.google.com/maps/contrib/118247026232968398744/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqZ2ZUTE5BEAE,Best place,3 months ago,2024-08-11 17:59:58.616093,5.0,Nischaya Lata,40,https://www.google.com/maps/contrib/114738154082116567857/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqX3ZlbG9RRRAB,Great food.,3 months ago,2024-08-11 17:59:58.617093,5.0,Somil Taneja,0,https://www.google.com/maps/contrib/103202115358639212411/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqX29lc1BBEAE,I love this beautiful very nice and lovely hotel..,3 months ago,2024-08-11 17:59:58.617093,5.0,Ritesh Gupta,0,https://www.google.com/maps/contrib/101581536544493213973/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqX29UYnh3RRAB,,3 months ago,2024-08-11 17:59:58.618572,5.0,Satyabrata Pradhan,0,https://www.google.com/maps/contrib/109047325027945069489/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqdnBtTlFnEAE,It the best location for dining in visakhapatnam,3 months ago,2024-08-11 17:59:58.619084,4.0,Venkat Bhahavan,0,https://www.google.com/maps/contrib/104991706801741289497/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqdnM3WmVREAE,"Never seen a such lucarative setup for u r cravings, which offer class service, a food which gives satisfaction to heart as well i wish i ll come again & again in this venue",3 months ago,2024-08-11 17:59:58.620098,5.0,Shahdol Diaries,16,https://www.google.com/maps/contrib/101140635237438896307/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqdnZ5RDRRRRAB,"Must and should try, budget friendly.",3 months ago,2024-08-11 17:59:58.620098,5.0,RAVULA LOHITH,0,https://www.google.com/maps/contrib/104514865154190465417/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcXJmUWtRRRAB,"THE ABSOLUTE WORST PLACE TO EVER BE AT !!!!!. stale oil used for food, stinky and pungent smells from food stuff, low quality services, incoherent staff . Do not visit!",3 months ago,2024-08-11 17:59:58.621098,1.0,Huseina Challawala,0,https://www.google.com/maps/contrib/114177491351933188484/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqd3ViUjl3RRAB,,3 months ago,2024-08-11 17:59:58.621098,5.0,Krishna Shah,1,https://www.google.com/maps/contrib/110494694803888796559/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqcklEcHl3RRAB,,3 months ago,2024-08-11 18:00:06.048583,4.0,Tuhin Banerji,71,https://www.google.com/maps/contrib/106798283627334072814/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbEx2OXBnRRAB,,3 months ago,2024-08-11 18:00:06.048583,5.0,Bhushan Vartak,87,https://www.google.com/maps/contrib/106300067774854509907/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqbEtUcDB3RRAB,,3 months ago,2024-08-11 18:00:06.049606,4.0,Aditya Shrivastava,33,https://www.google.com/maps/contrib/105471483349781368392/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeU9PSG53RRAB,Best treat to our taste buds,3 months ago,2024-08-11 18:00:06.049606,5.0,rajesh mhatre,0,https://www.google.com/maps/contrib/101611857546682882437/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNkplUFN3EAE,,3 months ago,2024-08-11 18:00:06.049606,1.0,Sahebrao Dhalgade,0,https://www.google.com/maps/contrib/100341358704994115119/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNk11WlZ3EAE,Very good ambience. Hospitality is very nice..Food quality is outstanding.,3 months ago,2024-08-11 18:00:06.050616,5.0,Dev ki Chowki,0,https://www.google.com/maps/contrib/117113272117662677865/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqNk5qN1FnEAE,"worst service ever had, very bad experience.",3 months ago,2024-08-11 18:00:06.050616,1.0,Deepak Ramesh,22,https://www.google.com/maps/contrib/116708680347850154146/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqcU9UdmJBEAE,"From the moment you step inside,the aroma of smoldering wood and sizzling meats whisks you away to barbeque bliss. The menu at Barbeque Nation is a testament to the artistry of barbeque. The variety of sauces allows diners to tailor their experience, from tangy and sweet to boldly spicy. The ambiance is as inviting as the food, with rustic decor and friendly staff adding to the welcoming atmosphere. Whether you're enjoying a meal with friends or hosting a special event, they provide a memorable dining experience. Overall, it is a must visit destination for barbeque aficionados and food lovers alike.",3 months ago,2024-08-11 18:00:06.050616,5.0,Dr. Nilesh Parihar,0,https://www.google.com/maps/contrib/115774554753616614285/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeU5PMm5RRRAB,,3 months ago,2024-08-11 18:00:06.052043,5.0,Banwari lal Ujiniya,0,https://www.google.com/maps/contrib/111193455860328596861/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeUpPeXV3RRAB,"Nice ambience, great service and very delicious food",3 months ago,2024-08-11 18:00:06.052043,5.0,Jeetu Arya,0,https://www.google.com/maps/contrib/111013985786763080789/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeUlPZmhnRRAB,,3 months ago,2024-08-11 18:00:13.673063,1.0,Salim Hassan,0,https://www.google.com/maps/contrib/103594429556361746189/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqeU5ua0NBEAE,,3 months ago,2024-08-11 18:00:13.674068,5.0,Bhupendra Kumar,0,https://www.google.com/maps/contrib/106536811304895214161/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeU1HQ3V3RRAB,,3 months ago,2024-08-11 18:00:13.675065,5.0,CHIRAG MEHTA,4,https://www.google.com/maps/contrib/107390746474971122133/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqeUphZThRRRAB,Amazing experience.,3 months ago,2024-08-11 18:00:13.675065,5.0,Sanskar Chaudhary,11,https://www.google.com/maps/contrib/107285210974296088982/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqaU9mZ3pBRRAB,Truly exceeded my expectations! The variety and quality of dishes offered were outstanding. Bursting with flavours!,3 months ago,2024-08-11 18:00:13.676067,5.0,VIN.G,7,https://www.google.com/maps/contrib/108447989232501333595/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaVB1UWNnEAE,This is very nice place good food good service,3 months ago,2024-08-11 18:00:13.676067,5.0,Md Sahil,0,https://www.google.com/maps/contrib/115731392177388201547/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqaUx1UTNnRRAB,Good one,3 months ago,2024-08-11 18:00:13.676067,5.0,GULSHAN TAYDE,0,https://www.google.com/maps/contrib/106049959761616419904/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaVBQTUd3EAE,,3 months ago,2024-08-11 18:00:13.677476,5.0,Fujail Ahmed Ansari,0,https://www.google.com/maps/contrib/116954578774088352491/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaUphTFVREAE,,3 months ago,2024-08-11 18:00:13.677980,5.0,Arjun Rajput,1,https://www.google.com/maps/contrib/104006421158831237378/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaUtMZlZBEAE,,3 months ago,2024-08-11 18:00:13.679986,5.0,Suraj Yadav,0,https://www.google.com/maps/contrib/108477995160908851695/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqaUxpZURBEAE,,3 months ago,2024-08-11 18:00:21.797992,5.0,Subhash Rathi,5,https://www.google.com/maps/contrib/105028917695097319725/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqOE9Ycm9nRRAB,,3 months ago,2024-08-11 18:00:21.799072,5.0,Shabbir Shabbir Khan,0,https://www.google.com/maps/contrib/106334413654828685124/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREMzgzOFBREAE,Very cheep,3 months ago,2024-08-11 18:00:21.800121,1.0,Arun Yadav,0,https://www.google.com/maps/contrib/116101749909337750586/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqd09tTmJnEAE,,3 months ago,2024-08-11 18:00:21.801336,5.0,PRAVIL JOHN,0,https://www.google.com/maps/contrib/102713633009140311363/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNqZ0pfMUNBEAE,,3 months ago,2024-08-11 18:00:21.801336,5.0,Hindu Sanghathan,2,https://www.google.com/maps/contrib/101208334179549197565/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNqZ0l6cmp3RRAB,Good experience,3 months ago,2024-08-11 18:00:21.802581,5.0,Juned Saiyad,0,https://www.google.com/maps/contrib/102576509034602722293/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREXzRIYUhnEAE,Very good,3 months ago,2024-08-11 18:00:21.803610,5.0,zala yograjsinh,0,https://www.google.com/maps/contrib/102298541515010074813/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUREX19DZHp3RRAB,,3 months ago,2024-08-11 18:00:21.803610,5.0,K.O.K Empire,0,https://www.google.com/maps/contrib/107491989780681234230/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREdjRYRE1nEAE,,3 months ago,2024-08-11 18:00:21.804692,1.0,Mohd Ajaz,0,https://www.google.com/maps/contrib/102495219203085878945/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREMzhfbU1nEAE,,3 months ago,2024-08-11 18:00:21.805880,5.0,sanjay kumar,6,https://www.google.com/maps/contrib/104888621044914507445/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUREMzRlaGp3RRAB,Good at all,3 months ago,2024-08-11 18:00:30.635093,5.0,Jitendra Gupta,0,https://www.google.com/maps/contrib/116662484397640873913/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREbjhfblBBEAE,,3 months ago,2024-08-11 18:00:30.636095,5.0,vishnu bhagat,8,https://www.google.com/maps/contrib/102088228426871073430/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUREbjlQanhRRRAB,,3 months ago,2024-08-11 18:00:30.636095,5.0,Dhanraj Prajapat,0,https://www.google.com/maps/contrib/107148820686519736958/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREbjgzUkFnEAE,,3 months ago,2024-08-11 18:00:30.637422,5.0,ANURAG TIWARI,0,https://www.google.com/maps/contrib/107424990531978943857/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUREdC0tS2pBRRAB,Very good,3 months ago,2024-08-11 18:00:30.637422,5.0,mohd asif,0,https://www.google.com/maps/contrib/116317447961985520137/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUREdC02QkJBEAE,,3 months ago,2024-08-11 18:00:30.638427,5.0,Rajesh Kumar,0,https://www.google.com/maps/contrib/106402428283634220216/reviews?hl=en
